transform,baseline,plan_control,rotation_group,stage,transform_stage,pca_stage,stage_match_type,stage_semantics,transform_query_count,pca_query_count,paired_query_count,bootstrap_replicates,bootstrap_seed,transform_logical_bytes_per_candidate,pca_logical_bytes_per_candidate,transform_actual_serialized_index_bytes,pca_actual_serialized_index_bytes,matched_plan,matched_logical_bytes,matched_serialized_bytes,matched_budget,dominance_scope,mean_per_query_candidate_rmse_better_direction,mean_per_query_candidate_rmse_paired_query_count,mean_per_query_candidate_rmse_transform_mean,mean_per_query_candidate_rmse_pca_mean,mean_per_query_candidate_rmse_transform_minus_pca,mean_per_query_candidate_rmse_ci95_low,mean_per_query_candidate_rmse_ci95_high,mean_per_query_candidate_rmse_ci_excludes_zero,mean_per_query_candidate_rmse_ci_evidence,mean_per_query_candidate_rmse_seed_effect_min,mean_per_query_candidate_rmse_seed_effect_median,mean_per_query_candidate_rmse_seed_effect_max,mean_per_query_candidate_rmse_seeds_favoring_transform,mean_per_query_candidate_rmse_seeds_favoring_pca,mean_per_query_candidate_rmse_seeds_tied,mean_per_query_candidate_rmse_seeds_unavailable,pooled_candidate_rmse_better_direction,pooled_candidate_rmse_paired_query_count,pooled_candidate_rmse_transform_mean,pooled_candidate_rmse_pca_mean,pooled_candidate_rmse_transform_minus_pca,pooled_candidate_rmse_ci95_low,pooled_candidate_rmse_ci95_high,pooled_candidate_rmse_ci_excludes_zero,pooled_candidate_rmse_ci_evidence,pooled_candidate_rmse_seed_effect_min,pooled_candidate_rmse_seed_effect_median,pooled_candidate_rmse_seed_effect_max,pooled_candidate_rmse_seeds_favoring_transform,pooled_candidate_rmse_seeds_favoring_pca,pooled_candidate_rmse_seeds_tied,pooled_candidate_rmse_seeds_unavailable,candidate_mae_better_direction,candidate_mae_paired_query_count,candidate_mae_transform_mean,candidate_mae_pca_mean,candidate_mae_transform_minus_pca,candidate_mae_ci95_low,candidate_mae_ci95_high,candidate_mae_ci_excludes_zero,candidate_mae_ci_evidence,candidate_mae_seed_effect_min,candidate_mae_seed_effect_median,candidate_mae_seed_effect_max,candidate_mae_seeds_favoring_transform,candidate_mae_seeds_favoring_pca,candidate_mae_seeds_tied,candidate_mae_seeds_unavailable,topk_agreement_better_direction,topk_agreement_paired_query_count,topk_agreement_transform_mean,topk_agreement_pca_mean,topk_agreement_transform_minus_pca,topk_agreement_ci95_low,topk_agreement_ci95_high,topk_agreement_ci_excludes_zero,topk_agreement_ci_evidence,topk_agreement_seed_effect_min,topk_agreement_seed_effect_median,topk_agreement_seed_effect_max,topk_agreement_seeds_favoring_transform,topk_agreement_seeds_favoring_pca,topk_agreement_seeds_tied,topk_agreement_seeds_unavailable,boundary_inversion_rate_better_direction,boundary_inversion_rate_paired_query_count,boundary_inversion_rate_transform_mean,boundary_inversion_rate_pca_mean,boundary_inversion_rate_transform_minus_pca,boundary_inversion_rate_ci95_low,boundary_inversion_rate_ci95_high,boundary_inversion_rate_ci_excludes_zero,boundary_inversion_rate_ci_evidence,boundary_inversion_rate_seed_effect_min,boundary_inversion_rate_seed_effect_median,boundary_inversion_rate_seed_effect_max,boundary_inversion_rate_seeds_favoring_transform,boundary_inversion_rate_seeds_favoring_pca,boundary_inversion_rate_seeds_tied,boundary_inversion_rate_seeds_unavailable,exact_best_rank_better_direction,exact_best_rank_paired_query_count,exact_best_rank_transform_mean,exact_best_rank_pca_mean,exact_best_rank_transform_minus_pca,exact_best_rank_ci95_low,exact_best_rank_ci95_high,exact_best_rank_ci_excludes_zero,exact_best_rank_ci_evidence,exact_best_rank_seed_effect_min,exact_best_rank_seed_effect_median,exact_best_rank_seed_effect_max,exact_best_rank_seeds_favoring_transform,exact_best_rank_seeds_favoring_pca,exact_best_rank_seeds_tied,exact_best_rank_seeds_unavailable,descriptive_mean_rate_quality_relation,ci_metrics_favoring_transform,ci_metrics_favoring_pca,ci_metrics_including_zero,all_metric_cis_favor_transform,all_metric_cis_favor_pca
identity,current_pca,frozen-pca,seed_average,fast_prefix_4,fast_prefix_4,fast_prefix_4,matched_intermediate_family_and_bytes,progressive_distance_estimate,128,128,128,10000,20260710,124,124,34201289,34201289,true,true,true,true,partial_diagnostic_index_serialization_plus_logical_requested_bytes,lower,128,0.38894913968,0.38634741424,0.00260172543977,-0.00520968193526,0.0104753250315,false,includes_zero,0.00214179211484,0.00258221744023,0.00318000323906,0,10,0,0,lower,128,0.387930479353,0.387437102171,0.000493377182498,-0.00729637267676,0.0086015064917,false,includes_zero,3.86312842215e-05,0.000504219106975,0.00106688855147,0,10,0,0,lower,128,0.376580677455,0.350873785253,0.0257068922021,0.0185777127917,0.0329150071541,true,favors_pca,0.0250404601781,0.0256809903078,0.0261719458891,0,10,0,0,higher,128,0.7615625,0.5931328125,0.1684296875,0.156031054687,0.179750585938,true,favors_transform,0.16171875,0.1683203125,0.175,10,0,0,0,lower,128,0.00733566462198,0.0192939781485,-0.0119583135265,-0.0131859809001,-0.0106335115493,true,favors_transform,-0.0125455835344,-0.0118954745637,-0.0115880857889,10,0,0,0,lower,128,3.66171875,7.646875,-3.98515625,-5.4140625,-2.48513671875,true,favors_transform,-4.984375,-4.08984375,-2.546875,10,0,0,0,tradeoff,3,1,2,false,false
identity,current_pca,frozen-pca,seed_average,fast_all,fast_all,fast_all,common_endpoint,progressive_distance_estimate,128,128,128,10000,20260710,124,124,34201289,34201289,true,true,true,true,partial_diagnostic_index_serialization_plus_logical_requested_bytes,lower,128,0.38894913968,0.38634741424,0.00260172543977,-0.00519942055309,0.0106980367077,false,includes_zero,0.00214179211484,0.00258221744023,0.00318000323906,0,10,0,0,lower,128,0.387930479353,0.387437102171,0.000493377182498,-0.00734159879237,0.00868230805403,false,includes_zero,3.86312842215e-05,0.000504219106975,0.00106688855147,0,10,0,0,lower,128,0.376580677455,0.350873785253,0.0257068922021,0.0186154224603,0.0329675246836,true,favors_pca,0.0250404601781,0.0256809903078,0.0261719458891,0,10,0,0,higher,128,0.7615625,0.5931328125,0.1684296875,0.156233398438,0.1798125,true,favors_transform,0.16171875,0.1683203125,0.175,10,0,0,0,lower,128,0.00733566462198,0.0192939781485,-0.0119583135265,-0.0132029885317,-0.0106138880063,true,favors_transform,-0.0125455835344,-0.0118954745637,-0.0115880857889,10,0,0,0,lower,128,3.66171875,7.646875,-3.98515625,-5.3984375,-2.460859375,true,favors_transform,-4.984375,-4.08984375,-2.546875,10,0,0,0,tradeoff,3,1,2,false,false
identity,current_pca,frozen-pca,seed_average,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,progressive_distance_estimate,128,128,128,10000,20260710,212,212,34201289,34201289,true,true,true,true,partial_diagnostic_index_serialization_plus_logical_requested_bytes,lower,128,0.364905814877,0.0818107631306,0.283095051746,0.271607381645,0.295170358746,true,favors_pca,0.282941315956,0.28309076632,0.283217708683,0,10,0,0,lower,128,0.364192089947,0.0865959678467,0.2775961221,0.266178761312,0.290211769417,true,favors_pca,0.277430804887,0.277598518281,0.277707825879,0,10,0,0,lower,128,0.352576374607,0.0746346950147,0.277941679592,0.266588959905,0.289885368539,true,favors_pca,0.277834588659,0.277924072908,0.27807829452,0,10,0,0,higher,128,0.7672109375,0.9049296875,-0.13771875,-0.149329101562,-0.126874609375,true,favors_pca,-0.142890625,-0.136875,-0.134140625,0,10,0,0,lower,128,0.00699921337071,0.00095544012953,0.00604377324118,0.0050850646013,0.00709987852858,true,favors_pca,0.00597184264957,0.00602842060844,0.00614279853235,0,10,0,0,lower,128,3.590625,1.4359375,2.1546875,1.30078125,3.23208984375,true,favors_pca,1.8671875,2.1640625,2.453125,0,10,0,0,pca_partially_dominates_transform,0,6,0,false,true
identity,current_pca,frozen-pca,seed_average,accurate_prefix_2,accurate_prefix_2,accurate_prefix_2,matched_intermediate_family_and_bytes,progressive_distance_estimate,128,128,128,10000,20260710,340,340,34201289,34201289,true,true,true,true,partial_diagnostic_index_serialization_plus_logical_requested_bytes,lower,128,0.315144956605,0.0192044587312,0.295940497873,0.283814594576,0.308748005771,true,favors_pca,0.295824287647,0.295940840793,0.296089914896,0,10,0,0,lower,128,0.316106458057,0.0212891184529,0.294817339604,0.281835710693,0.30816346713,true,favors_pca,0.294713401936,0.294833797807,0.295013986862,0,10,0,0,lower,128,0.303080480501,0.0173379541631,0.285742526338,0.273639258786,0.29833749613,true,favors_pca,0.285598282513,0.285747162904,0.28586527627,0,10,0,0,higher,128,0.7849140625,0.976421875,-0.1915078125,-0.203125195313,-0.180749414062,true,favors_pca,-0.194375,-0.1912109375,-0.188359375,0,10,0,0,lower,128,0.00621600525582,6.24891866088e-05,0.00615351606921,0.00521501619748,0.00721790668607,true,favors_pca,0.00606908278256,0.00616324207204,0.00623496620297,0,10,0,0,lower,128,3.29375,1.0765625,2.2171875,1.415625,3.2078125,true,favors_pca,2.078125,2.203125,2.4296875,0,10,0,0,pca_partially_dominates_transform,0,6,0,false,true
identity,current_pca,frozen-pca,seed_average,accurate_prefix_3,accurate_prefix_3,accurate_prefix_3,matched_intermediate_family_and_bytes,progressive_distance_estimate,128,128,128,10000,20260710,468,468,34201289,34201289,true,true,true,true,partial_diagnostic_index_serialization_plus_logical_requested_bytes,lower,128,0.259554197961,0.004735828786,0.254818369175,0.24300120595,0.267244135348,true,favors_pca,0.254727983004,0.254812670271,0.254921131184,0,10,0,0,lower,128,0.262128658486,0.00544207176534,0.25668658672,0.243768681022,0.270341980814,true,favors_pca,0.256603164165,0.256676511653,0.256827966561,0,10,0,0,lower,128,0.247613300434,0.0041743020925,0.243438998341,0.232084613734,0.255481333884,true,favors_pca,0.243382198151,0.243421912483,0.243542752386,0,10,0,0,higher,128,0.8056796875,0.9931171875,-0.1874375,-0.2007890625,-0.175116796875,true,favors_pca,-0.18859375,-0.1874609375,-0.186328125,0,10,0,0,lower,128,0.00542984045176,6.38241120815e-06,0.00542345804056,0.00444222020247,0.00653405353799,true,favors_pca,0.00534440381791,0.00541923446067,0.00551423577754,0,10,0,0,lower,128,3.09140625,1.0234375,2.06796875,1.2944921875,3.0336328125,true,favors_pca,1.8046875,2.11328125,2.234375,0,10,0,0,pca_partially_dominates_transform,0,6,0,false,true
identity,current_pca,frozen-pca,seed_average,accurate_prefix_4,accurate_prefix_4,accurate_prefix_4,matched_intermediate_family_and_bytes,progressive_distance_estimate,128,128,128,10000,20260710,508,508,34201289,34201289,true,true,true,true,partial_diagnostic_index_serialization_plus_logical_requested_bytes,lower,128,0.203327727826,0.00244412920279,0.200883598623,0.191109882032,0.211458602332,true,favors_pca,0.200820837336,0.200887683459,0.20093640706,0,10,0,0,lower,128,0.205862604466,0.00266642443784,0.203196180028,0.192436088748,0.215114752627,true,favors_pca,0.203120717126,0.203199673123,0.203259605275,0,10,0,0,lower,128,0.191158796434,0.00203589884475,0.18912289759,0.17995893849,0.199057151084,true,favors_pca,0.189060541803,0.189120141266,0.189172019978,0,10,0,0,higher,128,0.817421875,0.9946015625,-0.1771796875,-0.191219140625,-0.1640390625,true,favors_pca,-0.180078125,-0.17703125,-0.174609375,0,10,0,0,lower,128,0.00509830228385,4.0967714052e-06,0.00509420551245,0.00409539826918,0.00621807804901,true,favors_pca,0.00506681639095,0.00508560918131,0.00514748489942,0,10,0,0,lower,128,3.096875,1.01171875,2.08515625,1.24296875,3.11408203125,true,favors_pca,1.9296875,2.08984375,2.21875,0,10,0,0,pca_partially_dominates_transform,0,6,0,false,true
identity,current_pca,frozen-pca,seed_average,full,full,full,common_endpoint,progressive_distance_estimate,128,128,128,10000,20260710,508,508,34201289,34201289,true,true,true,true,partial_diagnostic_index_serialization_plus_logical_requested_bytes,lower,128,0.0676450975182,0.00168087556697,0.0659642219512,0.0620571248803,0.0702600640407,true,favors_pca,0.0658927572083,0.0659619144795,0.0660264433304,0,10,0,0,lower,128,0.0694236047253,0.00183170627664,0.0675918984487,0.0630128752351,0.07262937466,true,favors_pca,0.0675194254665,0.0675892939673,0.0676614784006,0,10,0,0,lower,128,0.0511156169922,0.00130561635124,0.049810000641,0.046715016279,0.0531764836538,true,favors_pca,0.0497329100018,0.0498151109133,0.0498525423533,0,10,0,0,higher,128,0.816828125,0.9946171875,-0.1777890625,-0.1918203125,-0.164609375,true,favors_pca,-0.180703125,-0.177578125,-0.175625,0,10,0,0,lower,128,0.00518738688551,4.08687095133e-06,0.00518330001456,0.00420706344537,0.00632336452964,true,favors_pca,0.00515603392204,0.00517528405703,0.00523888394104,0,10,0,0,lower,128,3.1359375,1.01171875,2.12421875,1.28515625,3.1515625,true,favors_pca,1.953125,2.140625,2.2421875,0,10,0,0,pca_partially_dominates_transform,0,6,0,false,true
identity,current_pca,frozen-pca,off,vars_conservative_lower_bound_all,vars_conservative_lower_bound_all,vars_conservative_lower_bound_all,common_endpoint,conservative_lower_bound_not_ordinary_distance_estimator,128,128,128,10000,20260710,20,20,33300169,33300169,true,true,true,true,partial_diagnostic_index_serialization_plus_logical_requested_bytes,lower,128,1.11970495975,1.89500071019,-0.775295750439,-0.835033277989,-0.716751084825,true,favors_transform,-0.775295750439,-0.775295750439,-0.775295750439,1,0,0,0,lower,128,1.10739178895,1.89126919556,-0.783877406605,-0.842322560096,-0.726784008365,true,favors_transform,-0.783877406605,-0.783877406605,-0.783877406605,1,0,0,0,lower,128,1.08281318074,1.8526956189,-0.76988243816,-0.832010580579,-0.710299731058,true,favors_transform,-0.76988243816,-0.76988243816,-0.76988243816,1,0,0,0,higher,128,0.24671875,0.084453125,0.162265625,0.146484375,0.178203125,true,favors_transform,0.162265625,0.162265625,0.162265625,1,0,0,0,lower,128,0.148473856811,0.234920553691,-0.0864466968805,-0.0966473071951,-0.0764202516958,true,favors_transform,-0.0864466968805,-0.0864466968805,-0.0864466968805,1,0,0,0,lower,128,577.5390625,737.2734375,-159.734375,-266.925,-54.64921875,true,favors_transform,-159.734375,-159.734375,-159.734375,1,0,0,0,not_applicable_conservative_bound,6,0,0,true,false
identity,current_pca,frozen-pca,off,fast_prefix_1,fast_prefix_1,fast_prefix_1,matched_intermediate_family_and_bytes,progressive_distance_estimate,128,128,128,10000,20260710,28,28,33300169,33300169,true,true,true,true,partial_diagnostic_index_serialization_plus_logical_requested_bytes,lower,128,1.03493595977,0.563567108634,0.471368851134,0.450813801094,0.493011437143,true,favors_pca,0.471368851134,0.471368851134,0.471368851134,0,1,0,0,lower,128,1.02343929492,0.564099399985,0.459339894938,0.438644450457,0.480136283028,true,favors_pca,0.459339894938,0.459339894938,0.459339894938,0,1,0,0,lower,128,0.999272173499,0.530952945849,0.46831922765,0.447077000911,0.489454491786,true,favors_pca,0.46831922765,0.46831922765,0.46831922765,0,1,0,0,higher,128,0.2815625,0.521953125,-0.240390625,-0.2546875,-0.22609375,true,favors_pca,-0.240390625,-0.240390625,-0.240390625,0,1,0,0,lower,128,0.131281360217,0.0311723875546,0.100108972662,0.0917922645727,0.108785900096,true,favors_pca,0.100108972662,0.100108972662,0.100108972662,0,1,0,0,lower,128,407.5234375,16.2109375,391.3125,293.766015625,497.966015625,true,favors_pca,391.3125,391.3125,391.3125,0,1,0,0,pca_partially_dominates_transform,0,6,0,false,true
identity,current_pca,frozen-pca,off,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,progressive_distance_estimate,128,128,128,10000,20260710,52,52,33300169,33300169,true,true,true,true,partial_diagnostic_index_serialization_plus_logical_requested_bytes,lower,128,0.840593221798,0.433125271783,0.407467950015,0.389405877732,0.42569500946,true,favors_pca,0.407467950015,0.407467950015,0.407467950015,0,1,0,0,lower,128,0.833813010367,0.433984054961,0.399828955406,0.381594726431,0.418547240701,true,favors_pca,0.399828955406,0.399828955406,0.399828955406,0,1,0,0,lower,128,0.808619672377,0.391971701347,0.41664797103,0.398781469705,0.435069270045,true,favors_pca,0.41664797103,0.41664797103,0.41664797103,0,1,0,0,higher,128,0.397265625,0.546953125,-0.1496875,-0.16640625,-0.133201171875,true,favors_pca,-0.1496875,-0.1496875,-0.1496875,0,1,0,0,lower,128,0.0790084066635,0.0272567540348,0.0517516526287,0.0455158829022,0.0583360734974,true,favors_pca,0.0517516526287,0.0517516526287,0.0517516526287,0,1,0,0,lower,128,220.4765625,11.6484375,208.828125,141.101367187,286.098046875,true,favors_pca,208.828125,208.828125,208.828125,0,1,0,0,pca_partially_dominates_transform,0,6,0,false,true
identity,current_pca,frozen-pca,off,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,progressive_distance_estimate,128,128,128,10000,20260710,92,92,33300169,33300169,true,true,true,true,partial_diagnostic_index_serialization_plus_logical_requested_bytes,lower,128,0.630153412408,0.404365577707,0.225787834701,0.208739933915,0.243445327002,true,favors_pca,0.225787834701,0.225787834701,0.225787834701,0,1,0,0,lower,128,0.628320637578,0.405092888116,0.223227749462,0.205721106951,0.241433264124,true,favors_pca,0.223227749462,0.223227749462,0.223227749462,0,1,0,0,lower,128,0.60240201733,0.360475636859,0.241926380472,0.225157611944,0.259181088471,true,favors_pca,0.241926380472,0.241926380472,0.241926380472,0,1,0,0,higher,128,0.550859375,0.548359375,0.0025,-0.016171875,0.020703125,false,includes_zero,0.0025,0.0025,0.0025,1,0,0,0,lower,128,0.0383107618972,0.0270919274798,0.0112188344174,0.00680632692388,0.0159349171385,true,favors_pca,0.0112188344174,0.0112188344174,0.0112188344174,0,1,0,0,lower,128,66.78125,11.6953125,55.0859375,24.1482421875,92.2736328125,true,favors_pca,55.0859375,55.0859375,55.0859375,0,1,0,0,tradeoff,0,5,1,false,false
identity,current_pca,frozen-pca,off,fast_prefix_4,fast_prefix_4,fast_prefix_4,matched_intermediate_family_and_bytes,progressive_distance_estimate,128,128,128,10000,20260710,124,124,33300169,33300169,true,true,true,true,partial_diagnostic_index_serialization_plus_logical_requested_bytes,lower,128,0.411041559856,0.398880779159,0.0121607806977,8.93301144727e-05,0.0240477408744,true,favors_pca,0.0121607806977,0.0121607806977,0.0121607806977,0,1,0,0,lower,128,0.408839646944,0.399542946907,0.00929670003741,-0.00347037989539,0.0219450734785,false,includes_zero,0.00929670003741,0.00929670003741,0.00929670003741,0,1,0,0,lower,128,0.381430927989,0.354421751874,0.0270091761148,0.0150750011793,0.0391641816691,true,favors_pca,0.0270091761148,0.0270091761148,0.0270091761148,0,1,0,0,higher,128,0.641875,0.54890625,0.09296875,0.07796875,0.10734375,true,favors_transform,0.09296875,0.09296875,0.09296875,1,0,0,0,lower,128,0.0181080415063,0.0270983357513,-0.00899029424494,-0.0109833635495,-0.00687826704798,true,favors_transform,-0.00899029424494,-0.00899029424494,-0.00899029424494,1,0,0,0,lower,128,8.8125,11.625,-2.8125,-6.9453125,1.2189453125,false,includes_zero,-2.8125,-2.8125,-2.8125,1,0,0,0,tradeoff,2,2,2,false,false
identity,current_pca,frozen-pca,off,fast_all,fast_all,fast_all,common_endpoint,progressive_distance_estimate,128,128,128,10000,20260710,124,124,33300169,33300169,true,true,true,true,partial_diagnostic_index_serialization_plus_logical_requested_bytes,lower,128,0.411041559856,0.398880779159,0.0121607806977,-7.2696366875e-05,0.0242786666367,false,includes_zero,0.0121607806977,0.0121607806977,0.0121607806977,0,1,0,0,lower,128,0.408839646944,0.399542946907,0.00929670003741,-0.00326623782587,0.0219266839129,false,includes_zero,0.00929670003741,0.00929670003741,0.00929670003741,0,1,0,0,lower,128,0.381430927989,0.354421751874,0.0270091761148,0.0152427879597,0.0390972923803,true,favors_pca,0.0270091761148,0.0270091761148,0.0270091761148,0,1,0,0,higher,128,0.641875,0.54890625,0.09296875,0.078279296875,0.107189453125,true,favors_transform,0.09296875,0.09296875,0.09296875,1,0,0,0,lower,128,0.0181080415063,0.0270983357513,-0.00899029424494,-0.0109542062332,-0.00691491544663,true,favors_transform,-0.00899029424494,-0.00899029424494,-0.00899029424494,1,0,0,0,lower,128,8.8125,11.625,-2.8125,-7.03125,1.1564453125,false,includes_zero,-2.8125,-2.8125,-2.8125,1,0,0,0,tradeoff,2,1,3,false,false
identity,current_pca,frozen-pca,off,accurate_prefix_1,accurate_prefix_1,accurate_prefix_1,matched_intermediate_family_and_bytes,progressive_distance_estimate,128,128,128,10000,20260710,212,212,33300169,33300169,true,true,true,true,partial_diagnostic_index_serialization_plus_logical_requested_bytes,lower,128,0.385363695934,0.083347049178,0.302016646756,0.289271923363,0.31615293716,true,favors_pca,0.302016646756,0.302016646756,0.302016646756,0,1,0,0,lower,128,0.383858835065,0.0881312006375,0.295727634428,0.282127652995,0.310429182218,true,favors_pca,0.295727634428,0.295727634428,0.295727634428,0,1,0,0,lower,128,0.357331795958,0.075026318327,0.282305477631,0.269482995521,0.295860030059,true,favors_pca,0.282305477631,0.282305477631,0.282305477631,0,1,0,0,higher,128,0.6615625,0.900234375,-0.238671875,-0.251953125,-0.22515625,true,favors_pca,-0.238671875,-0.238671875,-0.238671875,0,1,0,0,lower,128,0.0162750985796,0.0011019548401,0.0151731437395,0.0136282755685,0.0168720662184,true,favors_pca,0.0151731437395,0.0151731437395,0.0151731437395,0,1,0,0,lower,128,8.015625,1.3046875,6.7109375,4.3125,9.46875,true,favors_pca,6.7109375,6.7109375,6.7109375,0,1,0,0,pca_partially_dominates_transform,0,6,0,false,true
identity,current_pca,frozen-pca,off,accurate_prefix_2,accurate_prefix_2,accurate_prefix_2,matched_intermediate_family_and_bytes,progressive_distance_estimate,128,128,128,10000,20260710,340,340,33300169,33300169,true,true,true,true,partial_diagnostic_index_serialization_plus_logical_requested_bytes,lower,128,0.331331557241,0.0194689879851,0.311862569256,0.299259914693,0.325566185534,true,favors_pca,0.311862569256,0.311862569256,0.311862569256,0,1,0,0,lower,128,0.331261781297,0.0215690642973,0.309692717,0.296435073001,0.323667081946,true,favors_pca,0.309692717,0.309692717,0.309692717,0,1,0,0,lower,128,0.308693054548,0.0174223897505,0.291270664797,0.278921519861,0.304561203247,true,favors_pca,0.291270664797,0.291270664797,0.291270664797,0,1,0,0,higher,128,0.713984375,0.9753125,-0.261328125,-0.27421875,-0.249453125,true,favors_pca,-0.261328125,-0.261328125,-0.261328125,0,1,0,0,lower,128,0.0114213348018,6.86119429142e-05,0.0113527228589,0.010005360596,0.0129043561295,true,favors_pca,0.0113527228589,0.0113527228589,0.0113527228589,0,1,0,0,lower,128,5.8125,1.0625,4.75,3.109375,6.7109375,true,favors_pca,4.75,4.75,4.75,0,1,0,0,pca_partially_dominates_transform,0,6,0,false,true
identity,current_pca,frozen-pca,off,accurate_prefix_3,accurate_prefix_3,accurate_prefix_3,matched_intermediate_family_and_bytes,progressive_distance_estimate,128,128,128,10000,20260710,468,468,33300169,33300169,true,true,true,true,partial_diagnostic_index_serialization_plus_logical_requested_bytes,lower,128,0.265210650998,0.00488378357943,0.260326867419,0.249560941326,0.272512802483,true,favors_pca,0.260326867419,0.260326867419,0.260326867419,0,1,0,0,lower,128,0.26634795735,0.00557274079267,0.260775216557,0.248952870711,0.274219055361,true,favors_pca,0.260775216557,0.260775216557,0.260775216557,0,1,0,0,lower,128,0.24893218716,0.00423853770025,0.24469364946,0.234068848467,0.255952021126,true,favors_pca,0.24469364946,0.24469364946,0.24469364946,0,1,0,0,higher,128,0.7815625,0.99234375,-0.21078125,-0.224296875,-0.198046875,true,favors_pca,-0.21078125,-0.21078125,-0.21078125,0,1,0,0,lower,128,0.00698514056171,7.58636330213e-06,0.00697755419841,0.00574978441158,0.00835686421013,true,favors_pca,0.00697755419841,0.00697755419841,0.00697755419841,0,1,0,0,lower,128,3.9296875,1.0234375,2.90625,1.6328125,4.4609375,true,favors_pca,2.90625,2.90625,2.90625,0,1,0,0,pca_partially_dominates_transform,0,6,0,false,true
identity,current_pca,frozen-pca,off,accurate_prefix_4,accurate_prefix_4,accurate_prefix_4,matched_intermediate_family_and_bytes,progressive_distance_estimate,128,128,128,10000,20260710,508,508,33300169,33300169,true,true,true,true,partial_diagnostic_index_serialization_plus_logical_requested_bytes,lower,128,0.204919142459,0.00269007878008,0.202229063679,0.192836892669,0.212574498115,true,favors_pca,0.202229063679,0.202229063679,0.202229063679,0,1,0,0,lower,128,0.207227520403,0.00290753558569,0.204319984818,0.193656293995,0.215920302882,true,favors_pca,0.204319984818,0.204319984818,0.204319984818,0,1,0,0,lower,128,0.192141804852,0.00220287540445,0.189938929448,0.180993964952,0.199723929719,true,favors_pca,0.189938929448,0.189938929448,0.189938929448,0,1,0,0,higher,128,0.81078125,0.994296875,-0.183515625,-0.197265625,-0.1703125,true,favors_pca,-0.183515625,-0.183515625,-0.183515625,0,1,0,0,lower,128,0.00532299318466,4.15958540416e-06,0.00531883359925,0.00430494145038,0.00645803156721,true,favors_pca,0.00531883359925,0.00531883359925,0.00531883359925,0,1,0,0,lower,128,3.3125,1.015625,2.296875,1.2498046875,3.6171875,true,favors_pca,2.296875,2.296875,2.296875,0,1,0,0,pca_partially_dominates_transform,0,6,0,false,true
identity,current_pca,frozen-pca,off,full,full,full,common_endpoint,progressive_distance_estimate,128,128,128,10000,20260710,508,508,33300169,33300169,true,true,true,true,partial_diagnostic_index_serialization_plus_logical_requested_bytes,lower,128,0.069697301628,0.0020083822172,0.0676889194108,0.0635895173247,0.0721504375694,true,favors_pca,0.0676889194108,0.0676889194108,0.0676889194108,0,1,0,0,lower,128,0.0714567858481,0.00216407267195,0.0692927131762,0.0645957139284,0.0744296132149,true,favors_pca,0.0692927131762,0.0692927131762,0.0692927131762,0,1,0,0,lower,128,0.0524574458622,0.00156023058121,0.050897215281,0.047769227322,0.0543509014002,true,favors_pca,0.050897215281,0.050897215281,0.050897215281,0,1,0,0,higher,128,0.811328125,0.994296875,-0.18296875,-0.197189453125,-0.169609375,true,favors_pca,-0.18296875,-0.18296875,-0.18296875,0,1,0,0,lower,128,0.00538482131664,4.15158251342e-06,0.00538066973412,0.00435818187299,0.00652844893416,true,favors_pca,0.00538066973412,0.00538066973412,0.00538066973412,0,1,0,0,lower,128,3.3125,1.015625,2.296875,1.2265625,3.6015625,true,favors_pca,2.296875,2.296875,2.296875,0,1,0,0,pca_partially_dominates_transform,0,6,0,false,true
identity,current_pca,uniform,seed_average,vars_conservative_lower_bound_all,vars_conservative_lower_bound_all,vars_conservative_lower_bound_all,common_endpoint,conservative_lower_bound_not_ordinary_distance_estimator,128,128,128,10000,20260710,4,4,34013109,34013109,true,true,true,true,partial_diagnostic_index_serialization_plus_logical_requested_bytes,lower,128,0.592424937652,2.20363866948,-1.61121373183,-1.7223630064,-1.50643330552,true,favors_transform,-1.61121375886,-1.61121373484,-1.61121369751,10,0,0,0,lower,128,0.585854845016,2.22850737211,-1.64265252709,-1.75321178864,-1.53287558984,true,favors_transform,-1.64265255569,-1.64265253012,-1.6426524931,10,0,0,0,lower,128,0.531693304151,2.16605870169,-1.63436539754,-1.74397699889,-1.52492610403,true,favors_transform,-1.63436542672,-1.63436540052,-1.63436536159,10,0,0,0,higher,128,0.25015625,0.078125,0.17203125,0.14953125,0.194689453125,true,favors_transform,0.17203125,0.17203125,0.17203125,10,0,0,0,lower,128,0.144625788212,0.0480350562483,0.0965907319633,0.0840324093031,0.109446582211,true,favors_pca,0.0965906593185,0.0965907237744,0.0965908473561,0,10,0,0,lower,128,508.578125,1159.2265625,-650.6484375,-825.290234375,-481.677539063,true,favors_transform,-650.6484375,-650.6484375,-650.6484375,10,0,0,0,not_applicable_conservative_bound,5,1,0,false,false
