transform,plan_control,rotation_group,stage,stage_semantics,query_count,rotation_config_count,rotation_seeds,seeds_complete,mean_per_query_candidate_rmse,pooled_candidate_rmse,pooled_candidate_count,mean_query_candidate_count,finite_query_count_candidate_count,mean_query_finite_count,finite_query_count_finite_count,mean_query_nonfinite_count,finite_query_count_nonfinite_count,mean_query_bias,finite_query_count_bias,mean_query_mae,finite_query_count_mae,mean_query_rmse,finite_query_count_rmse,mean_query_abs_relative_eps1e-12_p50,finite_query_count_abs_relative_eps1e-12_p50,mean_query_abs_relative_eps1e-12_p90,finite_query_count_abs_relative_eps1e-12_p90,mean_query_abs_relative_eps1e-12_p99,finite_query_count_abs_relative_eps1e-12_p99,mean_query_topk_used,finite_query_count_topk_used,mean_query_fixed_candidate_topk_agreement,finite_query_count_fixed_candidate_topk_agreement,mean_query_exact_best_estimated_rank,finite_query_count_exact_best_estimated_rank,mean_query_strict_boundary_inversion_rate,finite_query_count_strict_boundary_inversion_rate,mean_query_logical_factor_bytes_per_candidate,finite_query_count_logical_factor_bytes_per_candidate,mean_query_logical_fast_code_bytes_per_candidate,finite_query_count_logical_fast_code_bytes_per_candidate,mean_query_logical_long_code_bytes_per_candidate,finite_query_count_logical_long_code_bytes_per_candidate,mean_query_logical_long_factor_bytes_per_candidate,finite_query_count_logical_long_factor_bytes_per_candidate,mean_query_logical_total_requested_bytes_per_candidate,finite_query_count_logical_total_requested_bytes_per_candidate
identity,frozen-pca,seed_average,vars_conservative_lower_bound_all,conservative_lower_bound_not_ordinary_distance_estimator,128,10,0|1|2|3|4|5|6|7|8|9,true,1.11970495655,1.10739178558,442823,3459.5546875,128,3459.5546875,128,0,128,-1.08258447058,128,1.0828131775,128,1.11970495655,128,0.490543177122,128,0.590218176931,128,0.661666081483,128,100,128,0.24671875,128,577.5390625,128,0.148473839909,128,20,128,0,128,0,128,0,128,20,128
identity,frozen-pca,seed_average,fast_prefix_1,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,1.03471133312,1.02320726911,442823,3459.5546875,128,3459.5546875,128,0,128,-0.998915709219,128,0.999140027709,128,1.03471133312,128,0.453342886005,128,0.549127140773,128,0.618470719811,128,100,128,0.2835078125,128,404.1515625,128,0.13030074762,128,20,128,8,128,0,128,0,128,28,128
identity,frozen-pca,seed_average,fast_prefix_2,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.839397521603,0.831795400419,442823,3459.5546875,128,3459.5546875,128,0,128,-0.809314268327,128,0.80951585547,128,0.839397521603,128,0.366593069489,128,0.44756279003,128,0.507737465806,128,100,128,0.41159375,128,205.0390625,128,0.0734842950813,128,20,128,32,128,0,128,0,128,52,128
identity,frozen-pca,seed_average,fast_prefix_3,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.619812845532,0.616624985572,442823,3459.5546875,128,3459.5546875,128,0,128,-0.598760183308,128,0.598926729663,128,0.619812845532,128,0.267134799174,128,0.330089906529,128,0.38062393346,128,100,128,0.605921875,128,43.11328125,128,0.0282900909039,128,20,128,72,128,0,128,0,128,92,128
identity,frozen-pca,seed_average,fast_prefix_4,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.38894913968,0.387930479353,442823,3459.5546875,128,3459.5546875,128,0,128,-0.376535517552,128,0.376580677455,128,0.38894913968,128,0.163586919358,128,0.208133490691,128,0.24844985316,128,100,128,0.7615625,128,3.66171875,128,0.00733566462198,128,20,128,104,128,0,128,0,128,124,128
identity,frozen-pca,seed_average,fast_all,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.38894913968,0.387930479353,442823,3459.5546875,128,3459.5546875,128,0,128,-0.376535517552,128,0.376580677455,128,0.38894913968,128,0.163586919358,128,0.208133490691,128,0.24844985316,128,100,128,0.7615625,128,3.66171875,128,0.00733566462198,128,20,128,104,128,0,128,0,128,124,128
identity,frozen-pca,seed_average,accurate_prefix_1,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.364905814877,0.364192089947,442823,3459.5546875,128,3459.5546875,128,0,128,-0.35251896062,128,0.352576374607,128,0.364905814877,128,0.153771829628,128,0.197292834527,128,0.236161296042,128,100,128,0.7672109375,128,3.590625,128,0.00699921337071,128,20,128,104,128,80,128,8,128,212,128
identity,frozen-pca,seed_average,accurate_prefix_2,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.315144956605,0.316106458057,442823,3459.5546875,128,3459.5546875,128,0,128,-0.30298105998,128,0.303080480501,128,0.315144956605,128,0.133241965621,128,0.173931704714,128,0.209668447512,128,100,128,0.7849140625,128,3.29375,128,0.00621600525582,128,20,128,104,128,200,128,16,128,340,128
identity,frozen-pca,seed_average,accurate_prefix_3,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.259554197961,0.262128658486,442823,3459.5546875,128,3459.5546875,128,0,128,-0.247398521814,128,0.247613300434,128,0.259554197961,128,0.109634526597,128,0.146998727424,128,0.179585531745,128,100,128,0.8056796875,128,3.09140625,128,0.00542984045176,128,20,128,104,128,320,128,24,128,468,128
identity,frozen-pca,seed_average,accurate_prefix_4,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.203327727826,0.205862604466,442823,3459.5546875,128,3459.5546875,128,0,128,-0.190450071116,128,0.191158796434,128,0.203327727826,128,0.085874988601,128,0.120109375126,128,0.150006986436,128,100,128,0.817421875,128,3.096875,128,0.00509830228385,128,20,128,104,128,352,128,32,128,508,128
identity,frozen-pca,seed_average,full,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.0676450975182,0.0694236047253,442823,3459.5546875,128,3459.5546875,128,0,128,2.96551586331e-05,128,0.0511156169922,128,0.0676450975182,128,0.0176741672637,128,0.0469993689154,128,0.0908853912231,128,100,128,0.816828125,128,3.1359375,128,0.00518738688551,128,20,128,104,128,352,128,32,128,508,128
identity,frozen-pca,off,vars_conservative_lower_bound_all,conservative_lower_bound_not_ordinary_distance_estimator,128,1,off,true,1.11970495975,1.10739178895,442823,3459.5546875,128,3459.5546875,128,0,128,-1.08258447386,128,1.08281318074,128,1.11970495975,128,0.490543179659,128,0.590218178288,128,0.661666081325,128,100,128,0.24671875,128,577.5390625,128,0.148473856811,128,20,128,0,128,0,128,0,128,20,128
identity,frozen-pca,off,fast_prefix_1,progressive_distance_estimate,128,1,off,true,1.03493595977,1.02343929492,442823,3459.5546875,128,3459.5546875,128,0,128,-0.999043225942,128,0.999272173499,128,1.03493595977,128,0.45348430881,128,0.548756115283,128,0.617981678983,128,100,128,0.2815625,128,407.5234375,128,0.131281360217,128,20,128,8,128,0,128,0,128,28,128
identity,frozen-pca,off,fast_prefix_2,progressive_distance_estimate,128,1,off,true,0.840593221798,0.833813010367,442823,3459.5546875,128,3459.5546875,128,0,128,-0.808344281186,128,0.808619672377,128,0.840593221798,128,0.366581021558,128,0.447140033586,128,0.507254951254,128,100,128,0.397265625,128,220.4765625,128,0.0790084066635,128,20,128,32,128,0,128,0,128,52,128
identity,frozen-pca,off,fast_prefix_3,progressive_distance_estimate,128,1,off,true,0.630153412408,0.628320637578,442823,3459.5546875,128,3459.5546875,128,0,128,-0.602035536826,128,0.60240201733,128,0.630153412408,128,0.269609861733,128,0.337679622932,128,0.391373357091,128,100,128,0.550859375,128,66.78125,128,0.0383107618972,128,20,128,72,128,0,128,0,128,92,128
identity,frozen-pca,off,fast_prefix_4,progressive_distance_estimate,128,1,off,true,0.411041559856,0.408839646944,442823,3459.5546875,128,3459.5546875,128,0,128,-0.380567073461,128,0.381430927989,128,0.411041559856,128,0.166853654396,128,0.233439462882,128,0.291348863198,128,100,128,0.641875,128,8.8125,128,0.0181080415063,128,20,128,104,128,0,128,0,128,124,128
identity,frozen-pca,off,fast_all,progressive_distance_estimate,128,1,off,true,0.411041559856,0.408839646944,442823,3459.5546875,128,3459.5546875,128,0,128,-0.380567073461,128,0.381430927989,128,0.411041559856,128,0.166853654396,128,0.233439462882,128,0.291348863198,128,100,128,0.641875,128,8.8125,128,0.0181080415063,128,20,128,104,128,0,128,0,128,124,128
identity,frozen-pca,off,accurate_prefix_1,progressive_distance_estimate,128,1,off,true,0.385363695934,0.383858835065,442823,3459.5546875,128,3459.5546875,128,0,128,-0.356423037098,128,0.357331795958,128,0.385363695934,128,0.15684583128,128,0.219761332805,128,0.273764346748,128,100,128,0.6615625,128,8.015625,128,0.0162750985796,128,20,128,104,128,80,128,8,128,212,128
identity,frozen-pca,off,accurate_prefix_2,progressive_distance_estimate,128,1,off,true,0.331331557241,0.331261781297,442823,3459.5546875,128,3459.5546875,128,0,128,-0.307987975953,128,0.308693054548,128,0.331331557241,128,0.136270322683,128,0.189454623749,128,0.235290564688,128,100,128,0.713984375,128,5.8125,128,0.0114213348018,128,20,128,104,128,200,128,16,128,340,128
identity,frozen-pca,off,accurate_prefix_3,progressive_distance_estimate,128,1,off,true,0.265210650998,0.26634795735,442823,3459.5546875,128,3459.5546875,128,0,128,-0.24833799165,128,0.24893218716,128,0.265210650998,128,0.110406258804,128,0.152109385355,128,0.189870165392,128,100,128,0.7815625,128,3.9296875,128,0.00698514056171,128,20,128,104,128,320,128,24,128,468,128
identity,frozen-pca,off,accurate_prefix_4,progressive_distance_estimate,128,1,off,true,0.204919142459,0.207227520403,442823,3459.5546875,128,3459.5546875,128,0,128,-0.191332787686,128,0.192141804852,128,0.204919142459,128,0.0865177640633,128,0.121533081451,128,0.152254649683,128,100,128,0.81078125,128,3.3125,128,0.00532299318466,128,20,128,104,128,352,128,32,128,508,128
identity,frozen-pca,off,full,progressive_distance_estimate,128,1,off,true,0.069697301628,0.0714567858481,442823,3459.5546875,128,3459.5546875,128,0,128,-0.000853061382449,128,0.0524574458622,128,0.069697301628,128,0.0180626636714,128,0.0480308826195,128,0.0928922506227,128,100,128,0.811328125,128,3.3125,128,0.00538482131664,128,20,128,104,128,352,128,32,128,508,128
identity,uniform,seed_average,vars_conservative_lower_bound_all,conservative_lower_bound_not_ordinary_distance_estimator,128,10,0|1|2|3|4|5|6|7|8|9,true,0.592424937652,0.585854845016,442823,3459.5546875,128,3459.5546875,128,0,128,-0.522027134415,128,0.531693304151,128,0.592424937652,128,0.245531064678,128,0.351069987427,128,0.415558242426,128,100,128,0.25015625,128,508.578125,128,0.144625788212,128,4,128,0,128,0,128,0,128,4,128
identity,uniform,seed_average,fast_all,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.122593175906,0.123726127308,442823,3459.5546875,128,3459.5546875,128,0,128,-0.107035550808,128,0.108150222018,128,0.122593175906,128,0.0446241660504,128,0.076612513437,128,0.106079850673,128,100,128,0.8423515625,128,1.78984375,128,0.00256901945497,128,4,128,120,128,0,128,0,128,124,128
identity,uniform,seed_average,full,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.00838137359575,0.00846256152777,442823,3459.5546875,128,3459.5546875,128,0,128,-3.19288209987e-06,128,0.00655428702069,128,0.00838137359575,128,0.00230699838179,128,0.00577037816954,128,0.00938517200603,128,100,128,0.9765859375,128,1.0671875,128,5.83871243503e-05,128,4,128,120,128,360,128,8,128,492,128
identity,uniform,off,vars_conservative_lower_bound_all,conservative_lower_bound_not_ordinary_distance_estimator,128,1,off,true,0.592424943522,0.585854850795,442823,3459.5546875,128,3459.5546875,128,0,128,-0.522027141303,128,0.531693310209,128,0.592424943522,128,0.245531072878,128,0.351069989297,128,0.415558240683,128,100,128,0.25015625,128,508.578125,128,0.144625757377,128,4,128,0,128,0,128,0,128,4,128
identity,uniform,off,fast_all,progressive_distance_estimate,128,1,off,true,0.184787203956,0.183891627626,442823,3459.5546875,128,3459.5546875,128,0,128,-0.111062179916,128,0.144102515197,128,0.184787203956,128,0.0544153717468,128,0.121510844181,128,0.185285368702,128,100,128,0.67046875,128,4.8125,128,0.0135511909895,128,4,128,120,128,0,128,0,128,124,128
identity,uniform,off,full,progressive_distance_estimate,128,1,off,true,0.0135507644989,0.01352823774,442823,3459.5546875,128,3459.5546875,128,0,128,-0.000484118717568,128,0.010126635597,128,0.0135507644989,128,0.003422065908,128,0.00903304301266,128,0.0164345871385,128,100,128,0.9653125,128,1.0625,128,0.000135743757002,128,4,128,120,128,360,128,8,128,492,128
residual_pca,native,seed_average,vars_conservative_lower_bound_all,conservative_lower_bound_not_ordinary_distance_estimator,128,10,0|1|2|3|4|5|6|7|8|9,true,1.90040077152,1.89671754593,442823,3459.5546875,128,3459.5546875,128,0,128,-1.85851089663,128,1.85851089663,128,1.90040077152,128,0.7945115155,128,0.846487765523,128,0.880290240673,128,100,128,0.083984375,128,744.92890625,128,0.235326690243,128,20,128,0,128,0,128,0,128,20,128
residual_pca,native,seed_average,fast_prefix_1,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.555029752963,0.555823575304,442823,3459.5546875,128,3459.5546875,128,0,128,-0.529492562296,128,0.529540203587,128,0.555029752963,128,0.227933126665,128,0.322389462452,128,0.410208629668,128,100,128,0.5682109375,128,12.13203125,128,0.0227354550142,128,20,128,8,128,0,128,0,128,28,128
residual_pca,native,seed_average,fast_prefix_2,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.422248466074,0.423525715484,442823,3459.5546875,128,3459.5546875,128,0,128,-0.389401181608,128,0.389758201427,128,0.422248466074,128,0.16407806058,128,0.253678666484,128,0.338069339922,128,100,128,0.5892265625,128,8.2203125,128,0.0196020532113,128,20,128,32,128,0,128,0,128,52,128
residual_pca,native,seed_average,fast_prefix_3,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.392639468104,0.393819261823,442823,3459.5546875,128,3459.5546875,128,0,128,-0.3569585488,128,0.35762857671,128,0.392639468104,128,0.149293354377,128,0.238047330147,128,0.32145272829,128,100,128,0.58959375,128,8.1578125,128,0.0195132142677,128,20,128,72,128,0,128,0,128,92,128
residual_pca,native,seed_average,fast_prefix_4,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.386987173916,0.38810623578,442823,3459.5546875,128,3459.5546875,128,0,128,-0.350673862154,128,0.351432952665,128,0.386987173916,128,0.146457360643,128,0.235088705862,128,0.318240115204,128,100,128,0.5898125,128,8.16015625,128,0.0195221174448,128,20,128,104,128,0,128,0,128,124,128
residual_pca,native,seed_average,fast_all,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.386987173916,0.38810623578,442823,3459.5546875,128,3459.5546875,128,0,128,-0.350673862154,128,0.351432952665,128,0.386987173916,128,0.146457360643,128,0.235088705862,128,0.318240115204,128,100,128,0.5898125,128,8.16015625,128,0.0195221174448,128,20,128,104,128,0,128,0,128,124,128
residual_pca,native,seed_average,accurate_prefix_1,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.0813185231608,0.0860617838885,442823,3459.5546875,128,3459.5546875,128,0,128,-0.074026901503,128,0.0741756644518,128,0.0813185231608,128,0.0299377161041,128,0.0485661189177,128,0.0664557878227,128,100,128,0.9061875,128,1.3953125,128,0.000938067966194,128,20,128,104,128,80,128,8,128,212,128
residual_pca,native,seed_average,accurate_prefix_2,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.0191839378487,0.0212601666856,442823,3459.5546875,128,3459.5546875,128,0,128,-0.0172809623246,128,0.0173167992415,128,0.0191839378487,128,0.00681010992112,128,0.0115237129253,128,0.0163300876155,128,100,128,0.97675,128,1.0796875,128,6.27340334103e-05,128,20,128,104,128,200,128,16,128,340,128
residual_pca,native,seed_average,accurate_prefix_3,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.00473345667337,0.00543862869222,442823,3459.5546875,128,3459.5546875,128,0,128,-0.00411704998467,128,0.00417296297378,128,0.00473345667337,128,0.00162113208008,128,0.00293927625006,128,0.00433335377875,128,100,128,0.9933515625,128,1.028125,128,6.31877993082e-06,128,20,128,104,128,320,128,24,128,468,128
residual_pca,native,seed_average,accurate_prefix_4,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.00244128757523,0.0026634684193,442823,3459.5546875,128,3459.5546875,128,0,128,-0.00172116776716,128,0.00203430865252,128,0.00244128757523,128,0.000789642296799,128,0.00165116551728,128,0.00252463003496,128,100,128,0.994796875,128,1.01875,128,4.11904473316e-06,128,20,128,104,128,352,128,32,128,508,128
residual_pca,native,seed_average,full,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.00167530360091,0.00182622760208,442823,3459.5546875,128,3459.5546875,128,0,128,-1.0693462619e-06,128,0.00130054326573,128,0.00167530360091,128,0.000434647636696,128,0.00111769766486,128,0.00188640983126,128,100,128,0.9947578125,128,1.02109375,128,4.13227648055e-06,128,20,128,104,128,352,128,32,128,508,128
residual_pca,native,off,vars_conservative_lower_bound_all,conservative_lower_bound_not_ordinary_distance_estimator,128,1,off,true,1.90040077576,1.89671755006,442823,3459.5546875,128,3459.5546875,128,0,128,-1.85851090064,128,1.85851090064,128,1.90040077576,128,0.794511517637,128,0.846487766633,128,0.880290242427,128,100,128,0.083984375,128,744.9296875,128,0.235326717208,128,20,128,0,128,0,128,0,128,20,128
residual_pca,native,off,fast_prefix_1,progressive_distance_estimate,128,1,off,true,0.563800489606,0.564068256871,442823,3459.5546875,128,3459.5546875,128,0,128,-0.530928819277,128,0.531144762539,128,0.563800489606,128,0.228136039186,128,0.316032233773,128,0.39004044647,128,100,128,0.524453125,128,23.515625,128,0.031890687643,128,20,128,8,128,0,128,0,128,28,128
residual_pca,native,off,fast_prefix_2,progressive_distance_estimate,128,1,off,true,0.433512993211,0.434125735309,442823,3459.5546875,128,3459.5546875,128,0,128,-0.390994640471,128,0.392282548379,128,0.433512993211,128,0.164400148434,128,0.251129476138,128,0.324100427752,128,100,128,0.54625,128,15.6171875,128,0.0282267965559,128,20,128,32,128,0,128,0,128,52,128
residual_pca,native,off,fast_prefix_3,progressive_distance_estimate,128,1,off,true,0.40464855762,0.405127204069,442823,3459.5546875,128,3459.5546875,128,0,128,-0.358582751023,128,0.360695449623,128,0.40464855762,128,0.149678141806,128,0.236665728738,128,0.30951506704,128,100,128,0.545078125,128,15.1796875,128,0.0280757192216,128,20,128,72,128,0,128,0,128,92,128
residual_pca,native,off,fast_prefix_4,progressive_distance_estimate,128,1,off,true,0.39914346212,0.399555180647,442823,3459.5546875,128,3459.5546875,128,0,128,-0.352302920964,128,0.354629463212,128,0.39914346212,128,0.146847424912,128,0.233837870926,128,0.306645079866,128,100,128,0.544375,128,15.140625,128,0.0280758350547,128,20,128,104,128,0,128,0,128,124,128
residual_pca,native,off,fast_all,progressive_distance_estimate,128,1,off,true,0.39914346212,0.399555180647,442823,3459.5546875,128,3459.5546875,128,0,128,-0.352302920964,128,0.354629463212,128,0.39914346212,128,0.146847424912,128,0.233837870926,128,0.306645079866,128,100,128,0.544375,128,15.140625,128,0.0280758350547,128,20,128,104,128,0,128,0,128,124,128
residual_pca,native,off,accurate_prefix_1,progressive_distance_estimate,128,1,off,true,0.0827859383185,0.0875495923532,442823,3459.5546875,128,3459.5546875,128,0,128,-0.0742193243815,128,0.0745712946309,128,0.0827859383185,128,0.0300021171823,128,0.0496285475203,128,0.0682588839173,128,100,128,0.899375,128,1.390625,128,0.00107732096308,128,20,128,104,128,80,128,8,128,212,128
residual_pca,native,off,accurate_prefix_2,progressive_distance_estimate,128,1,off,true,0.019424999593,0.021498739838,442823,3459.5546875,128,3459.5546875,128,0,128,-0.0173200815298,128,0.0173878917251,128,0.019424999593,128,0.0068414175252,128,0.0117629499142,128,0.0166881633242,128,100,128,0.97609375,128,1.046875,128,7.0359227887e-05,128,20,128,104,128,200,128,16,128,340,128
residual_pca,native,off,accurate_prefix_3,progressive_distance_estimate,128,1,off,true,0.00488813185428,0.00557514117692,442823,3459.5546875,128,3459.5546875,128,0,128,-0.00412855705639,128,0.00424156771401,128,0.00488813185428,128,0.00164560806281,128,0.00307417657512,128,0.00455205321052,128,100,128,0.991640625,128,1.0234375,128,8.86909740317e-06,128,20,128,104,128,320,128,24,128,468,128
residual_pca,native,off,accurate_prefix_4,progressive_distance_estimate,128,1,off,true,0.00269211945997,0.00291099037324,442823,3459.5546875,128,3459.5546875,128,0,128,-0.00172930786537,128,0.00220288445901,128,0.00269211945997,128,0.000832260956072,128,0.00183120602968,128,0.00284485179164,128,100,128,0.993515625,128,1.015625,128,5.9247835098e-06,128,20,128,104,128,352,128,32,128,508,128
residual_pca,native,off,full,progressive_distance_estimate,128,1,off,true,0.00200728525416,0.00216441470194,442823,3459.5546875,128,3459.5546875,128,0,128,-9.20944579516e-06,128,0.00155874818926,128,0.00200728525416,128,0.000525206405855,128,0.00134058855354,128,0.0022587640202,128,100,128,0.993359375,128,1.015625,128,6.00707131823e-06,128,20,128,104,128,352,128,32,128,508,128
residual_pca,frozen-pca,seed_average,vars_conservative_lower_bound_all,conservative_lower_bound_not_ordinary_distance_estimator,128,10,0|1|2|3|4|5|6|7|8|9,true,1.90040077152,1.89671754593,442823,3459.5546875,128,3459.5546875,128,0,128,-1.85851089663,128,1.85851089663,128,1.90040077152,128,0.7945115155,128,0.846487765523,128,0.880290240673,128,100,128,0.083984375,128,744.92890625,128,0.235326690243,128,20,128,0,128,0,128,0,128,20,128
residual_pca,frozen-pca,seed_average,fast_prefix_1,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.555029752963,0.555823575304,442823,3459.5546875,128,3459.5546875,128,0,128,-0.529492562296,128,0.529540203587,128,0.555029752963,128,0.227933126665,128,0.322389462452,128,0.410208629668,128,100,128,0.5682109375,128,12.13203125,128,0.0227354550142,128,20,128,8,128,0,128,0,128,28,128
residual_pca,frozen-pca,seed_average,fast_prefix_2,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.422248466074,0.423525715484,442823,3459.5546875,128,3459.5546875,128,0,128,-0.389401181608,128,0.389758201427,128,0.422248466074,128,0.16407806058,128,0.253678666484,128,0.338069339922,128,100,128,0.5892265625,128,8.2203125,128,0.0196020532113,128,20,128,32,128,0,128,0,128,52,128
residual_pca,frozen-pca,seed_average,fast_prefix_3,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.392639468104,0.393819261823,442823,3459.5546875,128,3459.5546875,128,0,128,-0.3569585488,128,0.35762857671,128,0.392639468104,128,0.149293354377,128,0.238047330147,128,0.32145272829,128,100,128,0.58959375,128,8.1578125,128,0.0195132142677,128,20,128,72,128,0,128,0,128,92,128
residual_pca,frozen-pca,seed_average,fast_prefix_4,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.386987173916,0.38810623578,442823,3459.5546875,128,3459.5546875,128,0,128,-0.350673862154,128,0.351432952665,128,0.386987173916,128,0.146457360643,128,0.235088705862,128,0.318240115204,128,100,128,0.5898125,128,8.16015625,128,0.0195221174448,128,20,128,104,128,0,128,0,128,124,128
residual_pca,frozen-pca,seed_average,fast_all,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.386987173916,0.38810623578,442823,3459.5546875,128,3459.5546875,128,0,128,-0.350673862154,128,0.351432952665,128,0.386987173916,128,0.146457360643,128,0.235088705862,128,0.318240115204,128,100,128,0.5898125,128,8.16015625,128,0.0195221174448,128,20,128,104,128,0,128,0,128,124,128
residual_pca,frozen-pca,seed_average,accurate_prefix_1,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.0813185231608,0.0860617838885,442823,3459.5546875,128,3459.5546875,128,0,128,-0.074026901503,128,0.0741756644518,128,0.0813185231608,128,0.0299377161041,128,0.0485661189177,128,0.0664557878227,128,100,128,0.9061875,128,1.3953125,128,0.000938067966194,128,20,128,104,128,80,128,8,128,212,128
residual_pca,frozen-pca,seed_average,accurate_prefix_2,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.0191839378487,0.0212601666856,442823,3459.5546875,128,3459.5546875,128,0,128,-0.0172809623246,128,0.0173167992415,128,0.0191839378487,128,0.00681010992112,128,0.0115237129253,128,0.0163300876155,128,100,128,0.97675,128,1.0796875,128,6.27340334103e-05,128,20,128,104,128,200,128,16,128,340,128
residual_pca,frozen-pca,seed_average,accurate_prefix_3,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.00473345667337,0.00543862869222,442823,3459.5546875,128,3459.5546875,128,0,128,-0.00411704998467,128,0.00417296297378,128,0.00473345667337,128,0.00162113208008,128,0.00293927625006,128,0.00433335377875,128,100,128,0.9933515625,128,1.028125,128,6.31877993082e-06,128,20,128,104,128,320,128,24,128,468,128
residual_pca,frozen-pca,seed_average,accurate_prefix_4,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.00244128757523,0.0026634684193,442823,3459.5546875,128,3459.5546875,128,0,128,-0.00172116776716,128,0.00203430865252,128,0.00244128757523,128,0.000789642296799,128,0.00165116551728,128,0.00252463003496,128,100,128,0.994796875,128,1.01875,128,4.11904473316e-06,128,20,128,104,128,352,128,32,128,508,128
residual_pca,frozen-pca,seed_average,full,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.00167530360091,0.00182622760208,442823,3459.5546875,128,3459.5546875,128,0,128,-1.0693462619e-06,128,0.00130054326573,128,0.00167530360091,128,0.000434647636696,128,0.00111769766486,128,0.00188640983126,128,100,128,0.9947578125,128,1.02109375,128,4.13227648055e-06,128,20,128,104,128,352,128,32,128,508,128
residual_pca,frozen-pca,off,vars_conservative_lower_bound_all,conservative_lower_bound_not_ordinary_distance_estimator,128,1,off,true,1.90040077576,1.89671755006,442823,3459.5546875,128,3459.5546875,128,0,128,-1.85851090064,128,1.85851090064,128,1.90040077576,128,0.794511517637,128,0.846487766633,128,0.880290242427,128,100,128,0.083984375,128,744.9296875,128,0.235326717208,128,20,128,0,128,0,128,0,128,20,128
residual_pca,frozen-pca,off,fast_prefix_1,progressive_distance_estimate,128,1,off,true,0.563800489606,0.564068256871,442823,3459.5546875,128,3459.5546875,128,0,128,-0.530928819277,128,0.531144762539,128,0.563800489606,128,0.228136039186,128,0.316032233773,128,0.39004044647,128,100,128,0.524453125,128,23.515625,128,0.031890687643,128,20,128,8,128,0,128,0,128,28,128
residual_pca,frozen-pca,off,fast_prefix_2,progressive_distance_estimate,128,1,off,true,0.433512993211,0.434125735309,442823,3459.5546875,128,3459.5546875,128,0,128,-0.390994640471,128,0.392282548379,128,0.433512993211,128,0.164400148434,128,0.251129476138,128,0.324100427752,128,100,128,0.54625,128,15.6171875,128,0.0282267965559,128,20,128,32,128,0,128,0,128,52,128
residual_pca,frozen-pca,off,fast_prefix_3,progressive_distance_estimate,128,1,off,true,0.40464855762,0.405127204069,442823,3459.5546875,128,3459.5546875,128,0,128,-0.358582751023,128,0.360695449623,128,0.40464855762,128,0.149678141806,128,0.236665728738,128,0.30951506704,128,100,128,0.545078125,128,15.1796875,128,0.0280757192216,128,20,128,72,128,0,128,0,128,92,128
residual_pca,frozen-pca,off,fast_prefix_4,progressive_distance_estimate,128,1,off,true,0.39914346212,0.399555180647,442823,3459.5546875,128,3459.5546875,128,0,128,-0.352302920964,128,0.354629463212,128,0.39914346212,128,0.146847424912,128,0.233837870926,128,0.306645079866,128,100,128,0.544375,128,15.140625,128,0.0280758350547,128,20,128,104,128,0,128,0,128,124,128
