evaluation_row	IDENTITY_ADAPTIVE_adjusted_unscaled_sse	IDENTITY_ADAPTIVE_nearest_sse	IDENTITY_ADAPTIVE_rescaled_sse	IDENTITY_UNIFORM_adjusted_unscaled_sse	IDENTITY_UNIFORM_nearest_sse	IDENTITY_UNIFORM_rescaled_sse	QR_ADAPTIVE_adjusted_unscaled_sse	QR_ADAPTIVE_nearest_sse	QR_ADAPTIVE_rescaled_sse	QR_UNIFORM_adjusted_unscaled_sse	QR_UNIFORM_nearest_sse	QR_UNIFORM_rescaled_sse
7878	1477.6496006096522	1306.8410678003956	1245.1433913943074	1477.6496006096522	1306.8410678003956	1245.1433913943074	486.50145998220484	449.24591592347406	408.4834373564719	486.50145998220484	449.24591592347406	408.4834373564719
7879	392.28745577992953	294.4230086930365	250.1796306017234	392.28745577992953	294.4230086930365	250.1796306017234	325.3760913914273	325.3760913914273	325.1439090970989	325.3760913914273	325.3760913914273	325.1439090970989
7880	1176.148035811555	1009.0704370374061	957.2295606779187	1176.148035811555	1009.0704370374061	957.2295606779187	706.2309039867199	639.30543889663	606.331700412628	706.2309039867199	639.30543889663	606.331700412628
7881	1266.3011003381573	1266.3011003381573	1292.397018870085	1266.3011003381573	1266.3011003381573	1292.397018870085	502.70681549768045	502.47681761954277	500.48979731088787	502.70681549768045	502.47681761954277	500.48979731088787
7882	725.9816990695844	715.6673711400643	695.2149983437808	725.9816990695844	715.6673711400643	695.2149983437808	464.8502930401014	456.81982004229206	457.5368552047955	464.8502930401014	456.81982004229206	457.5368552047955
7883	688.7099445080162	659.5762720180533	637.1797478370888	688.7099445080162	659.5762720180533	637.1797478370888	1080.6927606318277	709.5276477490602	633.5527640798387	1080.6927606318277	709.5276477490602	633.5527640798387
7884	900.5833600310082	890.2814414807956	894.7461171733305	900.5833600310082	890.2814414807956	894.7461171733305	457.50139504249114	457.2778784807112	459.02996335567695	457.50139504249114	457.2778784807112	459.02996335567695
7885	2248.1737223161567	1443.3058840789838	1267.1871624912806	2248.1737223161567	1443.3058840789838	1267.1871624912806	1096.6599871278709	1041.6687406393273	1029.1692103580767	1096.6599871278709	1041.6687406393273	1029.1692103580767
7886	784.8398734857753	735.164775607688	707.314876720146	784.8398734857753	735.164775607688	707.314876720146	789.0423726130305	766.7881957384893	772.2068134889644	789.0423726130305	766.7881957384893	772.2068134889644
7887	1389.799431607252	1244.5094638713902	1186.850088646035	1389.799431607252	1244.5094638713902	1186.850088646035	876.6582422002024	666.209513234819	617.7526497951696	876.6582422002024	666.209513234819	617.7526497951696
7888	2439.1899266634955	2415.42335001229	2477.0698060268323	2439.1899266634955	2415.42335001229	2477.0698060268323	1147.7991226962113	892.2555581605673	807.9574000551663	1147.7991226962113	892.2555581605673	807.9574000551663
7889	1148.7908412440452	1148.7908412440452	1159.2628556633076	1148.7908412440452	1148.7908412440452	1159.2628556633076	975.2841720706771	975.2841720706771	982.2002878588983	975.2841720706771	975.2841720706771	982.2002878588983
7890	291.61716951072367	291.3632165433205	293.0823505123279	291.61716951072367	291.3632165433205	293.0823505123279	537.0429656584603	376.75541824226366	353.0803650076504	537.0429656584603	376.75541824226366	353.0803650076504
7891	444.1525635565587	443.81895771147094	448.1832541529126	444.1525635565587	443.81895771147094	448.1832541529126	341.9881903630491	341.87805869996185	344.72760684016845	341.9881903630491	341.87805869996185	344.72760684016845
7892	1091.9943688598894	601.1930269681627	508.70665838516277	1091.9943688598894	601.1930269681627	508.70665838516277	335.4662650955535	327.4498349169922	324.4175664898197	335.4662650955535	327.4498349169922	324.4175664898197
7893	822.6521334688466	818.510917183007	818.301098454094	822.6521334688466	818.510917183007	818.301098454094	1088.6107092633079	786.8587120153394	657.8589220845142	1088.6107092633079	786.8587120153394	657.8589220845142
7894	304.29405203644245	302.47949164624214	305.3371398825087	304.29405203644245	302.47949164624214	305.3371398825087	176.0780512529339	176.0780512529339	177.398479423593	176.0780512529339	176.0780512529339	177.398479423593
7895	631.6419155318408	628.0449014238047	624.9166979950026	631.6419155318408	628.0449014238047	624.9166979950026	985.1190900592301	901.0693328619592	857.4263968038962	985.1190900592301	901.0693328619592	857.4263968038962
7896	1986.0772616614336	1332.8590740311588	1220.2208391133436	1986.0772616614336	1332.8590740311588	1220.2208391133436	1154.9472605455653	822.4467799039251	735.4951098611151	1154.9472605455653	822.4467799039251	735.4951098611151
7897	1051.898521849022	694.6000305089788	595.5689818384782	1051.898521849022	694.6000305089788	595.5689818384782	553.577424571575	538.6988783369615	536.4696507699658	553.577424571575	538.6988783369615	536.4696507699658
7898	291.50155335222496	280.09265727059153	265.4318720534821	291.50155335222496	280.09265727059153	265.4318720534821	255.21227748650946	253.70651043146972	231.7353408645108	255.21227748650946	253.70651043146972	231.7353408645108
7899	1407.1901836060151	1268.3221758578457	1245.7814520137354	1407.1901836060151	1268.3221758578457	1245.7814520137354	1424.9986461152541	904.6643915279074	821.2805634817612	1424.9986461152541	904.6643915279074	821.2805634817612
7900	1064.0970182756814	902.0801928873794	854.6912857751279	1064.0970182756814	902.0801928873794	854.6912857751279	509.49044131174395	487.5260100034906	459.9949540737975	509.49044131174395	487.5260100034906	459.9949540737975
7901	869.1807575155368	829.5273715285263	827.3829603134493	869.1807575155368	829.5273715285263	827.3829603134493	388.2956886641284	388.09423785487724	389.99869523580367	388.2956886641284	388.09423785487724	389.99869523580367
7902	668.7397888311763	653.2276002124182	641.5703522111061	668.7397888311763	653.2276002124182	641.5703522111061	757.8105096378088	649.9513091157964	601.2100377677499	757.8105096378088	649.9513091157964	601.2100377677499
7903	1278.7582136220678	924.4234704218159	828.9404389424674	1278.7582136220678	924.4234704218159	828.9404389424674	640.2024055360898	633.5660338997552	635.4252965163896	640.2024055360898	633.5660338997552	635.4252965163896
7904	886.0501218607585	886.0501218607585	895.5318204520752	886.0501218607585	886.0501218607585	895.5318204520752	731.2354929185175	730.6488120302305	736.2743329485519	731.2354929185175	730.6488120302305	736.2743329485519
7905	694.9815608005321	681.6584089507143	628.9719021566232	694.9815608005321	681.6584089507143	628.9719021566232	876.6557634459739	700.423584206952	608.2995205147938	876.6557634459739	700.423584206952	608.2995205147938
7906	350.4717804339839	349.7961186292655	352.10292689511743	350.4717804339839	349.7961186292655	352.10292689511743	349.0867262371254	346.9969546563448	349.2595789464718	349.0867262371254	346.9969546563448	349.2595789464718
