evaluation_row	IDENTITY_ADAPTIVE_adjusted_unscaled_sse	IDENTITY_ADAPTIVE_nearest_sse	IDENTITY_ADAPTIVE_rescaled_sse	IDENTITY_UNIFORM_adjusted_unscaled_sse	IDENTITY_UNIFORM_nearest_sse	IDENTITY_UNIFORM_rescaled_sse	QR_ADAPTIVE_adjusted_unscaled_sse	QR_ADAPTIVE_nearest_sse	QR_ADAPTIVE_rescaled_sse	QR_UNIFORM_adjusted_unscaled_sse	QR_UNIFORM_nearest_sse	QR_UNIFORM_rescaled_sse
6981	883.4084090658289	871.3430779278642	881.93426106848	883.4084090658289	871.3430779278642	881.93426106848	425.3806672879451	391.46859218137814	382.5138073462263	425.3806672879451	391.46859218137814	382.5138073462263
6982	1009.9319797189185	1009.9319797189185	1030.6984798438407	1009.9319797189185	1009.9319797189185	1030.6984798438407	346.8678420856811	343.4251953076165	343.07711834284214	346.8678420856811	343.4251953076165	343.07711834284214
6983	963.1339057246296	949.7144192017095	916.2630473737102	963.1339057246296	949.7144192017095	916.2630473737102	712.2189266999394	591.1318692716292	499.563002188502	712.2189266999394	591.1318692716292	499.563002188502
6984	2240.474711090357	1787.6714623897547	1620.0525525144908	2240.474711090357	1787.6714623897547	1620.0525525144908	814.7321847431566	802.9137435444222	795.8820931342577	814.7321847431566	802.9137435444222	795.8820931342577
6985	716.1553416575321	575.1745752056618	509.83858566202946	716.1553416575321	575.1745752056618	509.83858566202946	404.6096231096494	383.5456052614552	377.4173574424441	404.6096231096494	383.5456052614552	377.4173574424441
6986	1295.2309621162979	1293.4891974555605	1300.703162259562	1295.2309621162979	1293.4891974555605	1300.703162259562	1266.88293286348	1125.7487166078886	1089.970454397866	1266.88293286348	1125.7487166078886	1089.970454397866
6987	3519.71907380135	2990.67068941202	2871.425159889926	3519.71907380135	2990.67068941202	2871.425159889926	1125.1029351743168	1119.9017786609004	1033.9995456245501	1125.1029351743168	1119.9017786609004	1033.9995456245501
6988	1383.8984431961674	1379.598468954364	1397.7193665945106	1383.8984431961674	1379.598468954364	1397.7193665945106	584.4776183981432	584.3906481895401	587.2830397981809	584.4776183981432	584.3906481895401	587.2830397981809
6989	1486.9244754761012	1438.258175986498	1430.3135267296086	1486.9244754761012	1438.258175986498	1430.3135267296086	946.5239725954481	795.5779425916464	756.6003254531826	946.5239725954481	795.5779425916464	756.6003254531826
6990	1089.4183228799623	1089.4183228799623	1105.499091137152	1089.4183228799623	1089.4183228799623	1105.499091137152	624.2000840612261	573.3602131794008	563.4471034770138	624.2000840612261	573.3602131794008	563.4471034770138
