evaluation_row	IDENTITY_ADAPTIVE_adjusted_unscaled_sse	IDENTITY_ADAPTIVE_nearest_sse	IDENTITY_ADAPTIVE_rescaled_sse	IDENTITY_UNIFORM_adjusted_unscaled_sse	IDENTITY_UNIFORM_nearest_sse	IDENTITY_UNIFORM_rescaled_sse	QR_ADAPTIVE_adjusted_unscaled_sse	QR_ADAPTIVE_nearest_sse	QR_ADAPTIVE_rescaled_sse	QR_UNIFORM_adjusted_unscaled_sse	QR_UNIFORM_nearest_sse	QR_UNIFORM_rescaled_sse
52	0.01961475725731877	0.00810183422142916	0.004409854480192454	0.01961475725731877	0.00810183422142916	0.004409854480192454	0.007097907080144757	0.004276777467017946	0.003107181233996256	0.007097907080144757	0.004276777467017946	0.003107181233996256
53	0.009977984895916106	0.007717109101681935	0.006957657218589668	0.009977984895916106	0.007717109101681935	0.006957657218589668	0.008731093670157446	0.006799442362267983	0.005950023204521409	0.008731093670157446	0.006799442362267983	0.005950023204521409
54	0.005626445365446866	0.0022792398967215787	0.0018288500758382807	0.005626445365446866	0.0022792398967215787	0.0018288500758382807	0.0017202036375527066	0.001088808576896088	0.0009409254796246308	0.0017202036375527066	0.001088808576896088	0.0009409254796246308
55	0.024203330991038396	0.009004685294821176	0.005130535632981068	0.024203330991038396	0.009004685294821176	0.005130535632981068	0.005555757332491816	0.0039502699100762055	0.0033680531136755813	0.005555757332491816	0.0039502699100762055	0.0033680531136755813
56	0.01718869296612682	0.009301166398117648	0.007591661625703051	0.01718869296612682	0.009301166398117648	0.007591661625703051	0.010517685430250136	0.0072934280485736774	0.006256174332243623	0.010517685430250136	0.0072934280485736774	0.006256174332243623
57	0.005560255431146517	0.0027466569275176964	0.0017988763579351243	0.005560255431146517	0.0027466569275176964	0.0017988763579351243	0.002521873465511618	0.0017060513791825997	0.0014744859452571104	0.002521873465511618	0.0017060513791825997	0.0014744859452571104
58	0.008860860273608525	0.0031664252298299654	0.0014987551057153686	0.008860860273608525	0.0031664252298299654	0.0014987551057153686	0.0024722651296034126	0.0013718140529012147	0.000998194909692961	0.0024722651296034126	0.0013718140529012147	0.000998194909692961
59	0.010487562823643319	0.008407556321207254	0.007298153543981952	0.010487562823643319	0.008407556321207254	0.007298153543981952	0.00909528784839866	0.006860117858133412	0.005813545687414053	0.00909528784839866	0.006860117858133412	0.005813545687414053
60	0.011601398654154167	0.008404159314909307	0.007456560720887728	0.011601398654154167	0.008404159314909307	0.007456560720887728	0.008773252545256047	0.006571701883895476	0.00604319184894689	0.008773252545256047	0.006571701883895476	0.00604319184894689
61	0.01225569614771624	0.007159628657720539	0.004728098868972364	0.01225569614771624	0.007159628657720539	0.004728098868972364	0.004202097633849053	0.003448994521263719	0.003154234566291263	0.004202097633849053	0.003448994521263719	0.003154234566291263
62	0.019779341697700945	0.008459700867366266	0.003710217262843199	0.019779341697700945	0.008459700867366266	0.003710217262843199	0.003595831646849049	0.0028109455310609895	0.0023547156318271764	0.003595831646849049	0.0028109455310609895	0.0023547156318271764
63	0.017968468834012204	0.010114048588974026	0.007606410494135998	0.017968468834012204	0.010114048588974026	0.007606410494135998	0.01949529704320059	0.010090899898470847	0.007230558982786246	0.01949529704320059	0.010090899898470847	0.007230558982786246
64	0.008276882749424078	0.005810764913665373	0.005277102957811844	0.008276882749424078	0.005810764913665373	0.005277102957811844	0.008127001861363774	0.005712528029470474	0.004832397549929096	0.008127001861363774	0.005712528029470474	0.004832397549929096
65	0.003836862727414449	0.0026989716340941423	0.002366067310818766	0.003836862727414449	0.0026989716340941423	0.002366067310818766	0.005650996550562169	0.003038319168890369	0.002534056636872818	0.005650996550562169	0.003038319168890369	0.002534056636872818
66	0.02541576813394926	0.018550388583533566	0.01597870498787105	0.02541576813394926	0.018550388583533566	0.01597870498787105	0.031483450941711504	0.019817086583767886	0.01561021432337664	0.031483450941711504	0.019817086583767886	0.01561021432337664
67	0.00795454546053002	0.004685327301011552	0.003718978920145874	0.00795454546053002	0.004685327301011552	0.003718978920145874	0.004198394247758672	0.0033370355319993837	0.002841977733237526	0.004198394247758672	0.0033370355319993837	0.002841977733237526
68	0.007025191555367832	0.004741164799011994	0.0036113250878897782	0.007025191555367832	0.004741164799011994	0.0036113250878897782	0.006086503815573218	0.004543038236260681	0.003976271547705808	0.006086503815573218	0.004543038236260681	0.003976271547705808
69	0.008896817123355653	0.006232735205598239	0.004845266249156842	0.008896817123355653	0.006232735205598239	0.004845266249156842	0.008837491346835638	0.005393863893297864	0.0046795228524212475	0.008837491346835638	0.005393863893297864	0.0046795228524212475
70	0.007441445388447405	0.005566689474179436	0.005166333760164575	0.007441445388447405	0.005566689474179436	0.005166333760164575	0.008479254830013676	0.006051902289024587	0.004889132715629584	0.008479254830013676	0.006051902289024587	0.004889132715629584
71	0.029672703728818146	0.01453049904325384	0.009210879797758541	0.029672703728818146	0.01453049904325384	0.009210879797758541	0.024655105353105007	0.012382298661063782	0.008731234974070707	0.024655105353105007	0.012382298661063782	0.008731234974070707
72	0.008621186700884702	0.005296999794212342	0.0041978621172471964	0.008621186700884702	0.005296999794212342	0.0041978621172471964	0.007319114362779376	0.0044643560387120675	0.0034595647776605545	0.007319114362779376	0.0044643560387120675	0.0034595647776605545
