evaluation_row	IDENTITY_ADAPTIVE_adjusted_unscaled_sse	IDENTITY_ADAPTIVE_nearest_sse	IDENTITY_ADAPTIVE_rescaled_sse	IDENTITY_UNIFORM_adjusted_unscaled_sse	IDENTITY_UNIFORM_nearest_sse	IDENTITY_UNIFORM_rescaled_sse	QR_ADAPTIVE_adjusted_unscaled_sse	QR_ADAPTIVE_nearest_sse	QR_ADAPTIVE_rescaled_sse	QR_UNIFORM_adjusted_unscaled_sse	QR_UNIFORM_nearest_sse	QR_UNIFORM_rescaled_sse
859	0.025953319561431407	0.016657528100270935	0.014366406203359872	0.025953319561431407	0.016657528100270935	0.014366406203359872	0.019889309645474404	0.01387852611956312	0.012219369125889045	0.019889309645474404	0.01387852611956312	0.012219369125889045
860	0.007543422952357901	0.005537539054569228	0.0037037377886283843	0.007543422952357901	0.005537539054569228	0.0037037377886283843	0.0028566481590139177	0.0022471664428503095	0.0020858556390541483	0.0028566481590139177	0.0022471664428503095	0.0020858556390541483
861	0.003545059035060738	0.0017904472604638683	0.0011528806817317282	0.003545059035060738	0.0017904472604638683	0.0011528806817317282	0.0005531947233003953	0.0004343436047408428	0.00039404732786039196	0.0005531947233003953	0.0004343436047408428	0.00039404732786039196
862	0.00454315433135158	0.0034243301746228146	0.0023450080487255453	0.00454315433135158	0.0034243301746228146	0.0023450080487255453	0.0025060249696474044	0.0017325536307258825	0.0014897535357706814	0.0025060249696474044	0.0017325536307258825	0.0014897535357706814
863	0.03285797586753662	0.02138961588767846	0.018205275322937	0.03285797586753662	0.02138961588767846	0.018205275322937	0.04289411634024326	0.0225495764779148	0.0158856936356025	0.04289411634024326	0.0225495764779148	0.0158856936356025
864	0.03102796766430665	0.013022801198399808	0.007847797666083813	0.03102796766430665	0.013022801198399808	0.007847797666083813	0.011548034098731903	0.009026246529786962	0.007150020831774974	0.011548034098731903	0.009026246529786962	0.007150020831774974
865	0.07430679661113233	0.04800070027818366	0.04113603965550978	0.07430679661113233	0.04800070027818366	0.04113603965550978	0.06057484947722867	0.04138439278277917	0.035812673234271335	0.06057484947722867	0.04138439278277917	0.035812673234271335
866	0.005814998330198766	0.003585978091047605	0.002526472973580287	0.005814998330198766	0.003585978091047605	0.002526472973580287	0.0036150520654364368	0.002607299176088493	0.0021160507936056564	0.0036150520654364368	0.002607299176088493	0.0021160507936056564
867	0.06356032305685212	0.03610733844632688	0.029123057968629726	0.06356032305685212	0.03610733844632688	0.029123057968629726	0.06536995655597977	0.03791014062746742	0.02585532513684639	0.06536995655597977	0.03791014062746742	0.02585532513684639
868	0.009676378731891658	0.006587969657514773	0.00556995113813077	0.009676378731891658	0.006587969657514773	0.00556995113813077	0.00674337656479642	0.0051344281897153995	0.004579518283364633	0.00674337656479642	0.0051344281897153995	0.004579518283364633
